date,precip
1939-JAN,72.025
1939-FEB,136.825
1939-MAR,31.35
1939-APR,37.2
1939-MAY,0.0
1939-JUN,7.725
1939-JUL,90.0
1939-AUG,408.0
1939-SEP,154.0
1939-OCT,94.0
1939-NOV,116.0
1939-DEC,64.0
1940-JAN,22.0
1940-FEB,232.0
1940-MAR,0.0
1940-APR,14.0
1940-MAY,0.0
1940-JUN,190.0
1940-JUL,254.0
1940-AUG,344.0
1940-SEP,480.0
1940-OCT,74.0
1940-NOV,128.0
1940-DEC,304.0
1941-JAN,120.0
1941-FEB,136.0
1941-MAR,158.0
1941-APR,162.0
1941-MAY,42.0
1941-JUN,4.0
1941-JUL,270.0
1941-AUG,122.0
1941-SEP,344.0
1941-OCT,36.0
1941-NOV,14.0
1941-DEC,232.0
1942-JAN,78.0
1942-FEB,124.0
1942-MAR,34.0
1942-APR,60.0
1942-MAY,0.0
1942-JUN,0.0
1942-JUL,208.0
1942-AUG,254.0
1942-SEP,144.0
1942-OCT,64.0
1942-NOV,0.0
1942-DEC,14.0
1943-JAN,68.0
1943-FEB,6.0
1943-MAR,112.0
1943-APR,0.0
1943-MAY,0.0
1943-JUN,8.0
1943-JUL,250.0
1943-AUG,400.0
1943-SEP,134.0
1943-OCT,78.0
1943-NOV,0.0
1943-DEC,84.0
1944-JAN,94.0
1944-FEB,150.0
1944-MAR,132.0
1944-APR,30.0
1944-MAY,0.0
1944-JUN,10.0
1944-JUL,186.0
1944-AUG,396.0
1944-SEP,144.0
1944-OCT,52.0
1944-NOV,282.0
1944-DEC,110.0
1945-JAN,54.0
1945-FEB,30.0
1945-MAR,72.0
1945-APR,42.0
1945-MAY,0.0
1945-JUN,0.0
1945-JUL,284.0
1945-AUG,394.0
1945-SEP,46.0
1945-OCT,270.0
1945-NOV,
1945-DEC,94.0
1946-JAN,200.0
1946-FEB,8.0
1946-MAR,50.0
1946-APR,8.0
1946-MAY,0.0
1946-JUN,0.0
1946-JUL,308.0
1946-AUG,464.0
1946-SEP,294.0
1946-OCT,30.0
1946-NOV,114.0
1946-DEC,36.0
1947-JAN,48.0
1947-FEB,6.0
1947-MAR,42.0
1947-APR,0.0
1947-MAY,0.0
1947-JUN,22.0
1947-JUL,42.0
1947-AUG,146.0
1947-SEP,244.0
1947-OCT,24.0
1947-NOV,108.0
1947-DEC,130.0
1948-JAN,0.0
1948-FEB,208.0
1948-MAR,36.0
1948-APR,0.0
1948-MAY,0.0
1948-JUN,10.0
1948-JUL,482.0
1948-AUG,170.0
1948-SEP,148.0
1948-OCT,74.0
1948-NOV,0.0
1948-DEC,116.0
1949-JAN,190.0
1949-FEB,54.0
1949-MAR,42.0
1949-APR,22.0
1949-MAY,0.0
1949-JUN,10.0
1949-JUL,514.0
1949-AUG,286.0
1949-SEP,102.0
1949-OCT,36.0
1949-NOV,52.0
1949-DEC,169.16666666666666
1950-JAN,39.2
1950-FEB,141.8
1950-MAR,21.48275862068965
1950-APR,0.0
1950-MAY,1.8148148148148149
1950-JUN,47.03333333333333
1950-JUL,752.1
1950-AUG,88.34482758620689
1950-SEP,41.26086956521739
1950-OCT,0.238095238095238
1950-NOV,0.0
1950-DEC,0.0
