date,precip
1939-JAN,72.025
1939-FEB,136.825
1939-MAR,31.35
1939-APR,37.2
1939-MAY,0.0
1939-JUN,7.725
1939-JUL,264.0
1939-AUG,312.0
1939-SEP,178.0
1939-OCT,78.0
1939-NOV,94.0
1939-DEC,56.0
1940-JAN,20.0
1940-FEB,228.0
1940-MAR,0.0
1940-APR,16.0
1940-MAY,2.0
1940-JUN,252.0
1940-JUL,316.0
1940-AUG,326.0
1940-SEP,392.0
1940-OCT,74.0
1940-NOV,118.0
1940-DEC,266.0
1941-JAN,104.0
1941-FEB,128.0
1941-MAR,124.0
1941-APR,144.0
1941-MAY,44.0
1941-JUN,1.7241379310344829
1941-JUL,262.0
1941-AUG,156.0
1941-SEP,406.0
1941-OCT,40.0
1941-NOV,10.0
1941-DEC,196.0
1942-JAN,78.0
1942-FEB,126.0
1942-MAR,22.0
1942-APR,68.0
1942-MAY,0.0
1942-JUN,0.0
1942-JUL,286.0
1942-AUG,270.0
1942-SEP,352.0
1942-OCT,103.0
1942-NOV,0.0
1942-DEC,16.0
1943-JAN,67.0
1943-FEB,9.0
1943-MAR,134.0
1943-APR,0.0
1943-MAY,0.0
1943-JUN,8.0
1943-JUL,244.0
1943-AUG,472.0
1943-SEP,132.0
1943-OCT,84.0
1943-NOV,0.0
1943-DEC,70.0
1944-JAN,48.0
1944-FEB,138.0
1944-MAR,132.0
1944-APR,30.0
1944-MAY,0.0
1944-JUN,20.0
1944-JUL,252.0
1944-AUG,378.0
1944-SEP,214.0
1944-OCT,122.0
1944-NOV,242.0
1944-DEC,140.0
1945-JAN,52.0
1945-FEB,16.0
1945-MAR,56.0
1945-APR,24.0
1945-MAY,0.0
1945-JUN,0.0
1945-JUL,218.0
1945-AUG,512.0
1945-SEP,94.0
1945-OCT,250.0
1945-NOV,
1945-DEC,90.0
1946-JAN,284.0
1946-FEB,6.0
1946-MAR,32.0
1946-APR,8.0
1946-MAY,0.0
1946-JUN,0.0
1946-JUL,284.0
1946-AUG,702.0
1946-SEP,256.0
1946-OCT,46.0
1946-NOV,146.0
1946-DEC,32.0
1947-JAN,26.0
1947-FEB,8.0
1947-MAR,28.0
1947-APR,0.0
1947-MAY,0.0
1947-JUN,32.0
1947-JUL,130.0
1947-AUG,174.0
1947-SEP,133.0
1947-OCT,22.0
1947-NOV,104.0
1947-DEC,130.0
1948-JAN,0.0
1948-FEB,232.0
1948-MAR,36.0
1948-APR,0.0
1948-MAY,0.0
1948-JUN,10.0
1948-JUL,372.0
1948-AUG,74.0
1948-SEP,226.0
1948-OCT,80.0
1948-NOV,0.0
1948-DEC,116.0
1949-JAN,188.0
1949-FEB,80.0
1949-MAR,24.0
1949-APR,28.0
1949-MAY,0.0
1949-JUN,4.0
1949-JUL,372.0
1949-AUG,299.0
1949-SEP,222.0
1949-OCT,46.0
1949-NOV,64.0
1949-DEC,169.16666666666666
1950-JAN,39.2
1950-FEB,141.8
1950-MAR,21.48275862068965
1950-APR,0.0
1950-MAY,1.8148148148148149
1950-JUN,47.03333333333333
1950-JUL,752.1
1950-AUG,88.34482758620689
1950-SEP,41.26086956521739
1950-OCT,0.238095238095238
1950-NOV,0.0
1950-DEC,0.0
