date,precip
1939-JAN,72.025
1939-FEB,136.825
1939-MAR,31.35
1939-APR,37.2
1939-MAY,0.0
1939-JUN,7.725
1939-JUL,261.0
1939-AUG,280.0
1939-SEP,152.0
1939-OCT,42.0
1939-NOV,36.0
1939-DEC,40.0
1940-JAN,26.0
1940-FEB,188.0
1940-MAR,0.0
1940-APR,10.0
1940-MAY,6.0
1940-JUN,200.0
1940-JUL,128.0
1940-AUG,278.0
1940-SEP,283.0
1940-OCT,68.0
1940-NOV,72.0
1940-DEC,268.0
1941-JAN,72.0
1941-FEB,138.0
1941-MAR,130.0
1941-APR,132.0
1941-MAY,76.0
1941-JUN,1.7241379310344829
1941-JUL,148.0
1941-AUG,226.0
1941-SEP,234.0
1941-OCT,18.0
1941-NOV,18.0
1941-DEC,214.0
1942-JAN,80.0
1942-FEB,108.0
1942-MAR,26.0
1942-APR,86.16216216216216
1942-MAY,0.0
1942-JUN,0.0
1942-JUL,200.0
1942-AUG,180.0
1942-SEP,146.0
1942-OCT,42.0
1942-NOV,0.0
1942-DEC,16.0
1943-JAN,66.0
1943-FEB,3.0
1943-MAR,76.0
1943-APR,0.0
1943-MAY,0.0
1943-JUN,14.0
1943-JUL,270.0
1943-AUG,266.0
1943-SEP,242.0
1943-OCT,56.0
1943-NOV,0.0
1943-DEC,70.0
1944-JAN,82.0
1944-FEB,142.0
1944-MAR,102.0
1944-APR,6.0
1944-MAY,0.0
1944-JUN,0.0
1944-JUL,142.0
1944-AUG,366.0
1944-SEP,98.0
1944-OCT,86.0
1944-NOV,274.0
1944-DEC,130.0
1945-JAN,44.0
1945-FEB,40.0
1945-MAR,60.0
1945-APR,8.0
1945-MAY,0.0
1945-JUN,0.0
1945-JUL,174.0
1945-AUG,560.0
1945-SEP,52.0
1945-OCT,130.0
1945-NOV,
1945-DEC,76.0
1946-JAN,208.0
1946-FEB,12.0
1946-MAR,32.0
1946-APR,0.0
1946-MAY,0.0
1946-JUN,0.0
1946-JUL,234.0
1946-AUG,508.0
1946-SEP,396.0
1946-OCT,40.0
1946-NOV,94.0
1946-DEC,36.0
1947-JAN,40.0
1947-FEB,4.0
1947-MAR,34.0
1947-APR,0.0
1947-MAY,0.0
1947-JUN,92.0
1947-JUL,66.0
1947-AUG,164.0
1947-SEP,68.0
1947-OCT,36.0
1947-NOV,74.0
1947-DEC,100.0
1948-JAN,0.0
1948-FEB,208.0
1948-MAR,28.0
1948-APR,0.0
1948-MAY,0.0
1948-JUN,12.0
1948-JUL,322.0
1948-AUG,74.0
1948-SEP,116.0
1948-OCT,70.0
1948-NOV,0.0
1948-DEC,72.0
1949-JAN,164.0
1949-FEB,38.0
1949-MAR,20.0
1949-APR,0.0
1949-MAY,0.0
1949-JUN,12.0
1949-JUL,322.0
1949-AUG,212.0
1949-SEP,142.0
1949-OCT,46.0
1949-NOV,22.0
1949-DEC,169.16666666666666
1950-JAN,39.2
1950-FEB,141.8
1950-MAR,21.48275862068965
1950-APR,0.0
1950-MAY,1.8148148148148149
1950-JUN,47.03333333333333
1950-JUL,752.1
1950-AUG,88.34482758620689
1950-SEP,41.26086956521739
1950-OCT,0.238095238095238
1950-NOV,0.0
1950-DEC,0.0
