date,precip
1938-JAN,65.2
1938-FEB,108.25
1938-MAR,95.0
1938-APR,2.025
1938-MAY,1.85
1938-JUN,221.8
1938-JUL,344.0
1938-AUG,264.0
1938-SEP,92.0
1938-OCT,0.0
1938-NOV,31.0
1938-DEC,48.0
1939-JAN,65.0
1939-FEB,141.0
1939-MAR,29.0
1939-APR,47.0
1939-MAY,0.0
1939-JUN,0.0
1939-JUL,274.0
1939-AUG,409.0
1939-SEP,160.0
1939-OCT,61.0
1939-NOV,95.0
1939-DEC,59.0
1940-JAN,14.0
1940-FEB,191.0
1940-MAR,0.0
1940-APR,12.0
1940-MAY,13.0
1940-JUN,216.0
1940-JUL,219.0
1940-AUG,200.0
1940-SEP,443.0
1940-OCT,51.0
1940-NOV,101.0
1940-DEC,221.0
1941-JAN,96.0
1941-FEB,144.0
1941-MAR,106.0
1941-APR,122.0
1941-MAY,22.0
1941-JUN,0.0
1941-JUL,325.0
1941-AUG,272.0
1941-SEP,311.0
1941-OCT,53.0
1941-NOV,9.0
1941-DEC,188.0
1942-JAN,85.0
1942-FEB,105.0
1942-MAR,26.0
1942-APR,91.0
1942-MAY,0.0
1942-JUN,0.0
1942-JUL,195.0
1942-AUG,148.0
1942-SEP,233.0
1942-OCT,81.0
1942-NOV,0.0
1942-DEC,20.0
1943-JAN,102.0
1943-FEB,9.0
1943-MAR,83.0
1943-APR,0.0
1943-MAY,0.0
1943-JUN,10.0
1943-JUL,255.0
1943-AUG,344.0
1943-SEP,199.0
1943-OCT,85.0
1943-NOV,0.0
1943-DEC,60.0
1944-JAN,74.0
1944-FEB,159.0
1944-MAR,160.0
1944-APR,20.0
1944-MAY,0.0
1944-JUN,14.0
1944-JUL,255.0
1944-AUG,270.0
1944-SEP,158.0
1944-OCT,138.0
1944-NOV,200.0
1944-DEC,136.0
1945-JAN,58.0
1945-FEB,15.0
1945-MAR,55.0
1945-APR,0.0
1945-MAY,0.0
1945-JUN,0.0
1945-JUL,350.0
1945-AUG,434.0
1945-SEP,82.0
1945-OCT,168.0
1945-NOV,
1945-DEC,47.0
1946-JAN,271.0
1946-FEB,4.0
1946-MAR,31.0
1946-APR,11.0
1946-MAY,0.0
1946-JUN,0.0
1946-JUL,274.0
1946-AUG,488.0
1946-SEP,318.0
1946-OCT,46.0
1946-NOV,149.0
1946-DEC,42.0
1947-JAN,17.0
1947-FEB,6.0
1947-MAR,30.0
1947-APR,0.0
1947-MAY,21.0
1947-JUN,10.0
1947-JUL,195.0
1947-AUG,198.0
1947-SEP,83.0
1947-OCT,67.0
1947-NOV,71.0
1947-DEC,109.0
1948-JAN,0.0
