date,precip
1939-JAN,72.025
1939-FEB,136.825
1939-MAR,31.35
1939-APR,37.2
1939-MAY,0.0
1939-JUN,7.725
1939-JUL,122.0
1939-AUG,402.0
1939-SEP,154.0
1939-OCT,58.0
1939-NOV,86.0
1939-DEC,60.0
1940-JAN,22.0
1940-FEB,218.0
1940-MAR,0.0
1940-APR,12.0
1940-MAY,0.0
1940-JUN,182.0
1940-JUL,196.0
1940-AUG,260.0
1940-SEP,394.0
1940-OCT,68.0
1940-NOV,104.0
1940-DEC,288.0
1941-JAN,108.0
1941-FEB,138.0
1941-MAR,130.0
1941-APR,150.0
1941-MAY,32.0
1941-JUN,8.0
1941-JUL,280.0
1941-AUG,162.0
1941-SEP,356.0
1941-OCT,48.0
1941-NOV,18.0
1941-DEC,216.0
1942-JAN,84.0
1942-FEB,116.0
1942-MAR,34.0
1942-APR,94.0
1942-MAY,0.0
1942-JUN,0.0
1942-JUL,190.0
1942-AUG,280.0
1942-SEP,116.0
1942-OCT,66.0
1942-NOV,0.0
1942-DEC,18.0
1943-JAN,62.0
1943-FEB,7.0
1943-MAR,119.0
1943-APR,0.0
1943-MAY,0.0
1943-JUN,14.0
1943-JUL,156.0
1943-AUG,378.0
1943-SEP,122.0
1943-OCT,64.0
1943-NOV,0.0
1943-DEC,83.0
1944-JAN,88.0
1944-FEB,142.0
1944-MAR,119.0
1944-APR,20.0
1944-MAY,0.0
1944-JUN,14.0
1944-JUL,174.0
1944-AUG,394.0
1944-SEP,148.0
1944-OCT,44.0
1944-NOV,224.0
1944-DEC,100.0
1945-JAN,58.0
1945-FEB,42.0
1945-MAR,58.0
1945-APR,40.0
1945-MAY,0.0
1945-JUN,0.0
1945-JUL,186.0
1945-AUG,392.0
1945-SEP,36.0
1945-OCT,246.0
1945-NOV,
1945-DEC,68.0
1946-JAN,260.0
1946-FEB,4.0
1946-MAR,40.0
1946-APR,6.0
1946-MAY,0.0
1946-JUN,0.0
1946-JUL,376.0
1946-AUG,451.0
1946-SEP,352.0
1946-OCT,26.0
1946-NOV,112.0
1946-DEC,44.0
1947-JAN,48.0
1947-FEB,4.0
1947-MAR,58.0
1947-APR,0.0
1947-MAY,0.0
1947-JUN,70.0
1947-JUL,100.0
1947-AUG,172.0
1947-SEP,174.0
1947-OCT,20.0
1947-NOV,106.0
1947-DEC,110.0
1948-JAN,0.0
1948-FEB,208.0
1948-MAR,34.0
1948-APR,0.0
1948-MAY,0.0
1948-JUN,10.0
1948-JUL,402.0
1948-AUG,174.0
1948-SEP,84.0
1948-OCT,74.0
1948-NOV,0.0
1948-DEC,84.0
1949-JAN,186.0
1949-FEB,42.0
1949-MAR,50.0
1949-APR,22.0
1949-MAY,0.0
1949-JUN,8.0
1949-JUL,386.0
1949-AUG,262.0
1949-SEP,100.0
1949-OCT,36.0
1949-NOV,72.0
1949-DEC,169.16666666666666
1950-JAN,39.2
1950-FEB,141.8
1950-MAR,21.48275862068965
1950-APR,0.0
1950-MAY,1.8148148148148149
1950-JUN,47.03333333333333
1950-JUL,752.1
1950-AUG,88.34482758620689
1950-SEP,41.26086956521739
1950-OCT,0.238095238095238
1950-NOV,0.0
1950-DEC,0.0
