date,precip
1939-JAN,72.025
1939-FEB,136.825
1939-MAR,31.35
1939-APR,37.2
1939-MAY,0.0
1939-JUN,7.725
1939-JUL,282.0
1939-AUG,316.0
1939-SEP,148.0
1939-OCT,68.0
1939-NOV,108.0
1939-DEC,59.0
1940-JAN,24.0
1940-FEB,222.0
1940-MAR,0.0
1940-APR,26.0
1940-MAY,10.0
1940-JUN,242.0
1940-JUL,318.0
1940-AUG,146.0
1940-SEP,406.0
1940-OCT,62.0
1940-NOV,108.0
1940-DEC,242.0
1941-JAN,146.0
1941-FEB,140.0
1941-MAR,106.0
1941-APR,130.0
1941-MAY,22.0
1941-JUN,1.7241379310344829
1941-JUL,348.0
1941-AUG,210.0
1941-SEP,312.0
1941-OCT,72.0
1941-NOV,22.0
1941-DEC,212.0
1942-JAN,90.0
1942-FEB,124.0
1942-MAR,18.0
1942-APR,92.0
1942-MAY,0.0
1942-JUN,0.0
1942-JUL,136.0
1942-AUG,148.0
1942-SEP,220.0
1942-OCT,104.0
1942-NOV,0.0
1942-DEC,16.0
1943-JAN,73.0
1943-FEB,12.0
1943-MAR,106.0
1943-APR,0.0
1943-MAY,0.0
1943-JUN,6.0
1943-JUL,340.0
1943-AUG,456.0
1943-SEP,134.0
1943-OCT,110.0
1943-NOV,0.0
1943-DEC,86.0
1944-JAN,60.0
1944-FEB,154.0
1944-MAR,178.0
1944-APR,152.0
1944-MAY,0.0
1944-JUN,10.0
1944-JUL,250.0
1944-AUG,294.0
1944-SEP,166.0
1944-OCT,168.0
1944-NOV,262.0
1944-DEC,152.0
1945-JAN,80.0
1945-FEB,20.0
1945-MAR,64.0
1945-APR,24.0
1945-MAY,0.0
1945-JUN,0.0
1945-JUL,390.0
1945-AUG,570.0
1945-SEP,48.0
1945-OCT,150.0
1945-NOV,
1945-DEC,50.0
1946-JAN,296.0
1946-FEB,8.0
1946-MAR,36.0
1946-APR,18.0
1946-MAY,0.0
1946-JUN,0.0
1946-JUL,322.0
1946-AUG,662.0
1946-SEP,322.0
1946-OCT,60.0
1946-NOV,156.0
1946-DEC,40.0
1947-JAN,28.0
1947-FEB,6.0
1947-MAR,30.0
1947-APR,0.0
1947-MAY,14.0
1947-JUN,22.0
1947-JUL,190.0
1947-AUG,326.0
1947-SEP,146.0
1947-OCT,32.0
1947-NOV,102.0
1947-DEC,121.0
1948-JAN,0.0
1948-FEB,230.0
1948-MAR,32.0
1948-APR,0.0
1948-MAY,0.0
1948-JUN,10.0
1948-JUL,338.0
1948-AUG,86.0
1948-SEP,186.0
1948-OCT,110.0
1948-NOV,0.0
1948-DEC,80.0
1949-JAN,252.0
1949-FEB,61.0
1949-MAR,36.0
1949-APR,32.0
1949-MAY,0.0
1949-JUN,24.0
1949-JUL,414.0
1949-AUG,346.0
1949-SEP,164.0
1949-OCT,82.0
1949-NOV,4.0
1949-DEC,169.16666666666666
1950-JAN,39.2
1950-FEB,141.8
1950-MAR,21.48275862068965
1950-APR,0.0
1950-MAY,1.8148148148148149
1950-JUN,47.03333333333333
1950-JUL,752.1
1950-AUG,88.34482758620689
1950-SEP,41.26086956521739
1950-OCT,0.238095238095238
1950-NOV,0.0
1950-DEC,0.0
1951-JAN,237.83333333333331
1951-FEB,34.0
1951-MAR,14.0
1951-APR,294.0
1951-MAY,0.0
1951-JUN,0.0
1951-JUL,214.0
1951-AUG,460.0
1951-SEP,64.0
1951-OCT,206.0
1951-NOV,118.0
1951-DEC,158.0
1952-JAN,76.0
1952-FEB,8.0
1952-MAR,256.0
1952-APR,180.0
1952-MAY,0.0
1952-JUN,66.0
1952-JUL,172.0
1952-AUG,271.0357142857143
1952-SEP,106.92857142857144
1952-OCT,0.0
1952-NOV,231.92857142857144
1952-DEC,40.10714285714285
