date,precip
1946-JAN,258.425
1946-FEB,6.25
1946-MAR,33.175
1946-APR,11.925
1946-MAY,0.0
1946-JUN,0.0
1946-JUL,244.0
1946-AUG,644.0
1946-SEP,227.0
1946-OCT,75.0
1946-NOV,143.0
1946-DEC,39.0
1947-JAN,27.0
1947-FEB,0.0
1947-MAR,29.0
1947-APR,8.0
1947-MAY,14.0
1947-JUN,29.0
1947-JUL,162.0
1947-AUG,184.0
1947-SEP,132.0
1947-OCT,39.0
1947-NOV,74.0
1947-DEC,114.0
1948-JAN,0.0
1948-FEB,234.0
1948-MAR,36.0
1948-APR,0.0
1948-MAY,0.0
1948-JUN,11.195121951219512
1948-JUL,364.0
1948-AUG,98.0
1948-SEP,156.0
1948-OCT,56.0
1948-NOV,0.0
1948-DEC,58.0
1949-JAN,244.0
1949-FEB,68.0
1949-MAR,28.0
1949-APR,19.0
1949-MAY,0.0
1949-JUN,18.0
1949-JUL,378.0
1949-AUG,378.0
1949-SEP,174.0
1949-OCT,106.0
1949-NOV,21.0
1949-DEC,182.0
1950-JAN,27.0
1950-FEB,121.0
1950-MAR,19.0
1950-APR,0.0
1950-MAY,4.0
1950-JUN,62.0
1950-JUL,655.0
1950-AUG,51.0
1950-SEP,38.0
1950-OCT,3.0
1950-NOV,0.0
1950-DEC,0.0
1951-JAN,203.0
1951-FEB,47.0
1951-MAR,45.0
1951-APR,233.0
1951-MAY,0.0
1951-JUN,0.0
1951-JUL,201.0
1951-AUG,425.0
1951-SEP,30.0
1951-OCT,201.0
1951-NOV,104.0
1951-DEC,138.0
1952-JAN,40.0
1952-FEB,13.0
1952-MAR,260.0
1952-APR,142.0
1952-MAY,3.0
1952-JUN,74.0
1952-JUL,70.0
1952-AUG,205.0
1952-SEP,70.0
1952-OCT,0.0
1952-NOV,204.0
1952-DEC,44.0
1953-JAN,2.0
1953-FEB,130.0
1953-MAR,48.0
1953-APR,49.0
1953-MAY,10.0
1953-JUN,52.0
1953-JUL,222.0
1953-AUG,195.0
1953-SEP,0.0
1953-OCT,1.0
1953-NOV,12.0
1953-DEC,10.0
1954-JAN,80.0
1954-FEB,55.0
1954-MAR,143.0
1954-APR,0.0
1954-MAY,40.0
1954-JUN,82.0
1954-JUL,709.0
1954-AUG,383.0
