date,precip
1937-JAN,195.54545454545453
1937-FEB,154.6818181818182
1937-MAR,89.31818181818181
1937-APR,0.7727272727272727
1937-MAY,14.454545454545457
1937-JUN,58.0
1937-JUL,295.0
1937-AUG,426.0
1937-SEP,106.0
1937-OCT,16.0
1937-NOV,0.0
1937-DEC,94.0
1938-JAN,64.0
1938-FEB,106.0
1938-MAR,80.0
1938-APR,2.0
1938-MAY,0.0
1938-JUN,176.0
1938-JUL,450.0
1938-AUG,454.0
1938-SEP,158.0
1938-OCT,0.0
1938-NOV,14.0
1938-DEC,60.0
1939-JAN,72.025
1939-FEB,136.825
1939-MAR,31.35
1939-APR,37.2
1939-MAY,0.0
1939-JUN,7.725
1939-JUL,202.0
1939-AUG,412.0
1939-SEP,226.0
1939-OCT,74.0
1939-NOV,114.0
1939-DEC,62.0
1940-JAN,34.0
1940-FEB,234.0
1940-MAR,0.0
1940-APR,34.0
1940-MAY,18.0
1940-JUN,222.0
1940-JUL,134.0
1940-AUG,380.0
1940-SEP,268.0
1940-OCT,54.0
1940-NOV,82.0
1940-DEC,244.0
1941-JAN,82.0
1941-FEB,166.0
1941-MAR,104.0
1941-APR,156.0
1941-MAY,90.0
1941-JUN,1.7241379310344829
1941-JUL,176.0
1941-AUG,328.0
1941-SEP,244.0
1941-OCT,36.0
1941-NOV,14.0
1941-DEC,244.0
1942-JAN,98.0
1942-FEB,96.0
1942-MAR,18.0
1942-APR,100.0
1942-MAY,0.0
1942-JUN,0.0
1942-JUL,344.0
1942-AUG,308.0
1942-SEP,168.0
1942-OCT,67.0
1942-NOV,0.0
1942-DEC,8.0
1943-JAN,130.0
1943-FEB,9.0
1943-MAR,73.0
1943-APR,0.0
1943-MAY,0.0
1943-JUN,6.0
1943-JUL,252.0
1943-AUG,516.0
1943-SEP,168.0
1943-OCT,44.0
1943-NOV,0.0
1943-DEC,56.0
1944-JAN,94.0
1944-FEB,182.0
1944-MAR,140.0
1944-APR,7.0
1944-MAY,0.0
1944-JUN,16.0
1944-JUL,150.0
1944-AUG,362.0
1944-SEP,104.0
1944-OCT,118.0
1944-NOV,264.0
1944-DEC,150.0
1945-JAN,54.0
1945-FEB,36.0
1945-MAR,64.0
1945-APR,14.0
1945-MAY,0.0
1945-JUN,0.0
1945-JUL,483.0
1945-AUG,490.0
1945-SEP,26.0
1945-OCT,124.0
1945-NOV,
1945-DEC,34.0
1946-JAN,294.0
1946-FEB,10.0
1946-MAR,36.0
1946-APR,32.0
1946-MAY,0.0
1946-JUN,0.0
1946-JUL,362.0
1946-AUG,432.0
1946-SEP,282.0
1946-OCT,64.0
1946-NOV,144.0
1946-DEC,44.0
1947-JAN,46.0
1947-FEB,12.0
1947-MAR,24.0
1947-APR,0.0
1947-MAY,90.0
1947-JUN,0.0
1947-JUL,162.0
1947-AUG,274.0
1947-SEP,96.0
1947-OCT,20.0
1947-NOV,104.0
1947-DEC,90.0
1948-JAN,0.0
1948-FEB,232.0
1948-MAR,32.0
1948-APR,0.0
1948-MAY,0.0
1948-JUN,10.0
1948-JUL,428.0
1948-AUG,226.0
1948-SEP,60.0
1948-OCT,40.0
1948-NOV,0.0
1948-DEC,126.0
1949-JAN,218.0
1949-FEB,78.0
1949-MAR,18.0
1949-APR,22.0
1949-MAY,0.0
1949-JUN,18.0
1949-JUL,276.0
1949-AUG,84.0
1949-SEP,98.0
1949-OCT,52.0
1949-NOV,0.0
1949-DEC,169.16666666666666
1950-JAN,39.2
1950-FEB,141.8
1950-MAR,21.48275862068965
1950-APR,0.0
1950-MAY,1.8148148148148149
1950-JUN,47.03333333333333
1950-JUL,752.1
1950-AUG,88.34482758620689
1950-SEP,41.26086956521739
1950-OCT,0.238095238095238
1950-NOV,0.0
1950-DEC,0.0
